row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Orbi_P_E2_EXBLANKA.mzML Peak area,Orbi_P_E2_EXBLANKB.mzML Peak area,Orbi_P_E2_EXBLANKC.mzML Peak area,Orbi_P_E2_WS03A.mzML Peak area,Orbi_P_E2_WS03B.mzML Peak area,Orbi_P_E2_WS03C.mzML Peak area,Orbi_P_E2_Wasteblank4.mzML Peak area,Orbi_P_E2_Wasteblank5.mzML Peak area,Orbi_P_E2_Wasteblank6.mzML Peak area,
16156,350.2100469014421,7.176712,,,,532,2036,[M+K]+,,5,16153;16146;16156;16154;16155,311.24747,330253.5,24840.205,23843.602,370.08832,293.13916,193.65742,0,0,0,
16022,363.13650971349017,7.178121,,,,532,2028,[M+K]+,,2,16022;16026,324.17342,207.68236,577.6146,819.89026,677.5505,607.8933,674.6042,595.43286,468.4692,743.6516,
16095,365.17354331112233,7.1791973,,,,532,2031,[M+Na]+,,2,16095;16071,342.18431,30572.715,41261.348,47982.586,47450.098,43865.17,51358.727,46664.293,45756.508,47804.75,
15967,343.29671986428696,7.182895,,,,532,,,,,,,63751.62,2273.4373,2180.5852,426.9427,247.60226,1056.554,287.21582,340.38547,503.81198,
16155,334.2379051065497,7.184802,,,,532,2036,[M+Na]+,,4,16153;16156;16154;16155,311.24747,1052672.2,57870.12,54271.29,339.44934,553.96814,175.8866,0,0,28.840168,
16086,353.26981812921815,7.186977,,,,532,2035,[M+H-H2O]+,,3,16039;16086;16150,370.27365,0,45.460228,0,2803.2073,2608.024,2455.034,32.866753,32.53641,48.698006,
16001,265.216866070246,7.189379,,,,532,2030,[M+H]+,,2,16047;16001,264.20971,7473.406,376.24347,297.3647,673.9394,305.26343,720.2392,717.36163,166.69656,414.32425,
16105,395.12687815948215,7.1895523,,,,532,2034,[M+K]+,,2,16105;16109,356.1636,560.28894,1505.9551,1516.7665,2233.1594,1970.7423,1940.2056,1749.1904,2036.0273,1632.7466,
16118,277.17962075614156,7.190407,,,,532,2041,[M+H-H2O]+,,2,16118;16121,294.18373,168.76295,400.18292,505.33075,13535.717,13535.705,11570.0625,231.06842,878.92804,385.16815,
16109,379.1527078273605,7.1922584,,,,532,2034,[M+Na]+,,2,16105;16109,356.1636,2094.8894,2391.7834,2182.5195,3961.3074,3003.5913,3363.3828,2602.1616,2712.816,2455.758,
15993,312.2545901462404,7.1938314,,,,532,2025,[M+H]+,,2,15993;15972,311.24747,710118.06,32849.043,31232.902,244.33801,300.23734,109.795265,24.752996,34.69408,0,
16150,393.2636558144779,7.194916,,,,532,2035,[M+Na]+,,3,16039;16086;16150,370.27365,0,91.67512,69.81176,4339.1,4423.57,4541.9,48.93223,55.01844,41.523537,
16122,491.24340279738846,7.199497,,,,532,2046,[M+Na]+,,2,16122;16125,468.25137,0,0,0,2975.3198,2835.1145,2935.9744,0,0,0,
16181,514.3215432145028,7.2004447,,,,532,2038,[M+NH4]+,,4,16178;16181;16169;16170,496.28466,0,43.94232,0,8579.361,7838.63,7146.65,0,36.901554,0,
16126,696.4189073451039,7.203549,,,,532,2037,[M+NH4]+,,2,16133;16126,678.38517,0,0,0,3982.963,4038.6345,3229.6929,0,0,0,
16039,409.2365590583613,7.2075944,,,,532,2035,[M+K]+,,3,16039;16086;16150,370.27365,0,0,0,297.7499,514.0838,260.50876,0,0,0,
16133,701.3744819415057,7.2075925,,,,532,2037,[M+Na]+,,2,16133;16126,678.38517,0,0,0,1648.7234,1573.0735,1412.0935,0,0,0,
16152,170.1181384533118,7.207972,,,,532,,,,,,,48749.973,2766.571,2598.9353,224.57454,69.37854,165.27962,124.00225,236.86179,158.67654,
16135,285.2067864377636,7.2085876,,,,532,2042,[M+H]+,,3,16200;16202;16135,284.19958,38095.277,29611.73,29105.117,38769.91,30247.908,36728.797,30293.113,29767.15,32432.752,
16193,407.1818971778791,7.2086835,,,,532,2039,[M+Na]+,,2,16177;16193,384.19158,0,0,0,5353.702,5374.6694,4847.4995,44.654762,44.171005,45.152267,
16146,645.4846041942285,7.2091346,,,,532,2036,[2M+Na]+,,4,16153;16146;16156;16154,311.24747,12614.097,0,0,0,0,0,0,0,0,
16298,278.24881976352486,7.2107625,,,,532,,,,,,,98339.36,553.61676,674.1459,0,0,0,0,0,0,
16140,142.1231904846327,7.211319,,,,532,2043,[M+NH4]+,,2,16160;16140,124.08931,13637.539,970.75726,869.52057,352.3536,785.7121,288.5291,368.01746,89.24011,139.12183,
16154,329.2807785395801,7.2134223,,,,532,2036,[M+NH4]+,,5,16153;16146;16156;16155;16154,311.24747,46489.85,4141.2627,3280.3965,0,0,0,0,0,0,
16385,219.19614969609816,7.2135816,,,,532,2040,[M+H]+,,2,16385;16172,218.18889,2103.0332,2505.8904,2150.149,2636.4998,2276.3,3266.0334,1998.9072,1846.6986,2020.1624,
16166,350.2675687271233,7.215447,,,,532,2044,[M+Na]+,,2,16166;16165,327.27828,10748.115,936.9867,1818.6506,0,0,0,0,0,0,
16169,497.2907534974261,7.2156672,,,,532,2038,[M+H]+,,4,16178;16181;16169;16170,496.28466,0,0,0,7450.4546,6876.978,6239.0356,0,0,0,
16170,535.2469511988337,7.2156672,,,,532,2038,[M+K]+,,4,16178;16181;16169;16170,496.28466,0,0,0,8493.499,7722.757,6571.45,0,0,0,
16172,236.2227322482628,7.2167215,,,,532,2040,[M+NH4]+,,2,16385;16172,218.18889,367.70984,1376.4716,856.2876,1324.5656,1187.6857,1573.7776,999.74744,1040.8485,765.3247,
16287,276.2327724578799,7.2168884,,,,532,2051,[M+H-H2O]+,,3,16279;16290;16287,293.23768,20865.543,189.04663,82.33575,0,0,0,0,0,0,
16177,423.15363894435995,7.2176986,,,,532,2039,[M+K]+,,2,16193;16177,384.19158,0,0,0,1064.0969,1013.98016,999.8616,0,0,0,
16178,519.2728789504521,7.21769,,,,532,2038,[M+Na]+,,4,16178;16181;16169;16170,496.28466,0,0,0,15314.035,14298.171,12713.246,0,0,0,
16206,255.1954859486066,7.2207913,,,,532,2045,[M+Na]+,,2,16206;16196,232.20512,1968.9443,4388.1694,2535.7778,3895.3127,5191.4775,4074.353,3437.6057,4293.6763,4495.918,
16196,233.21177422661827,7.2221603,,,,532,2045,[M+H]+,,3,16206;16197;16196,232.20512,2816.9666,2167.8584,2104.132,2445.9255,2426.1475,2557.6765,2182.8708,2185.2412,2396.4604,
16197,250.23841319647298,7.2228174,,,,532,2045,[M+NH4]+,,2,16197;16196,232.20512,667.5661,703.933,673.724,684.07654,642.1934,905.73486,515.57697,652.02374,637.24786,
16200,302.23344584094986,7.2235107,,,,532,2042,[M+NH4]+,,3,16200;16202;16135,284.19958,90351.27,81195.91,76196.81,89417.96,85189.52,88220.586,79988.836,80080.25,75759.26,
16202,307.18881629929615,7.223686,,,,532,2042,[M+Na]+,,3,16200;16202;16135,284.19958,45354.26,63151.523,55284.98,72022.71,55564.58,60149.945,59400.16,62722.867,57988.293,
16203,424.16933027802037,7.2237763,,,,532,2050,[M+Na]+,,3,16203;16319;16210,401.18004,0,0,0,2808.2397,2722.4731,2548.6047,0,0,0,
16216,655.3943987963603,7.223767,,,,532,2048,[2M+Na]+,,2,16216;16215,316.20369,0,0,0,293.73013,370.67682,115.57028,0,0,0,
16210,440.1431608280018,7.2257857,,,,532,2050,[M+K]+,,2,16203;16210,401.18004,0,0,0,745.0802,287.8157,453.5372,0,0,0,
16160,125.09652307571127,7.22613,,,,532,2043,[M+H]+,,2,16160;16140,124.08931,5525.871,322.71625,422.91528,412.676,299.15674,520.9713,306.8591,150.6339,529.6774,
16165,328.2854836955999,7.2271,,,,532,2044,[M+H]+,,2,16166;16165,327.27828,13196.443,1873.3035,2369.6736,201.27274,100.11301,279.2945,45.525497,75.90999,67.68978,
16215,355.1658572614624,7.2278214,,,,532,2048,[M+K]+,,4,16216;16191;16220;16215,316.20369,0,0,0,2427.398,2055.9824,2225.3718,0,0,0,
16149,343.29666642252005,7.229372,,,,532,,,,,,,31463.193,4262.893,2323.3105,337.3001,599.61554,180.8208,287.21582,340.38547,503.81198,
16207,277.216710412549,7.2296925,,,,532,,,,,,,61940.668,3929.8801,2481.5415,84183.26,81280.04,74691.29,82.67839,44.993805,75.320305,
16153,312.25437829516244,7.2297287,,,,532,2036,[M+H]+,,5,16153;16146;16156;16154;16155,311.24747,981788.2,48167.344,46415.6,244.33801,387.71054,242.95421,25.358482,34.69408,0,
16232,281.154281565998,7.232578,,,,532,2047,[M+H-H2O]+,,2,16232;16246,298.15787,12113.577,12407.648,11848.701,13285.457,11725.678,11977.58,11454.443,11390.274,11750.07,
16246,321.1473835125312,7.2339444,,,,532,2047,[M+Na]+,,2,16232;16246,298.15787,2113.611,5265.245,4645.8267,5607.2866,6470.4146,6372.542,5855.3833,5359.5435,5794.728,
16220,317.2112825875645,7.240511,,,,532,2048,[M+H]+,,3,16191;16220;16215,316.20369,127.57727,99.32823,57.988556,8699.683,8780.364,7570.018,43.932243,48.359016,45.933067,
16121,317.17377750087417,7.2410283,,,,532,2041,[M+Na]+,,2,16118;16121,294.18373,0,0,52.99446,3445.6821,3460.0913,2947.279,42.502563,38.501614,104.16838,
16191,339.19469757428885,7.2428365,,,,532,2048,[M+Na]+,,3,16191;16220;16215,316.20369,0,51.070683,68.20985,15100.516,14483.727,13317.405,51.42424,42.514496,104.398895,
16270,200.20150255851792,7.2464046,,,,,,,,,,,10843.33,9040.064,9308.346,4592.7554,4675.6846,3018.922,776.37866,809.40643,1722.6173,
16267,294.2449750192175,7.247713,,,,532,2051,[M+H]+,,3,16267;16279;16290,293.23768,815183.75,47078.883,43842.016,2143.7898,2577.3906,1174.024,40.54004,33.245754,0,
16266,398.23102294838174,7.2478523,,,,532,2052,[M+K]+,,3,16266;16257;16256,359.26828,9679.675,134.86635,49.46322,0,0,0,0,0,0,
16273,357.3121569157054,7.250128,,,,532,,,,,,,44863.617,675.5698,1577.9106,0,0,0,0,0,0,
16278,347.1628233758196,7.253163,,,,518,2054,[M+Na]+,,3,16238;16278;16281,324.17356,14530.635,17743.025,15840.86,16721.014,14627.665,16135.074,15781.703,17196.213,16187.21,
16257,382.2576591810241,7.2536054,,,,532,2052,[M+Na]+,,3,16266;16257;16256,359.26828,15412.301,348.93094,75.59198,0,0,0,0,0,0,
16125,507.2117174549254,7.2542257,,,,532,2046,[M+K]+,,2,16122;16125,468.25137,179.48988,0,145.46411,2740.5955,2500.9885,2370.4592,111.05702,292.39566,0,
16238,307.16996407076243,7.254403,,,,518,2054,[M+H-H2O]+,,2,16238;16278,324.17356,4624.7925,4017.837,2431.7402,1947.6816,4801.0737,5026.299,4055.3672,4161.1533,6148.4043,
16284,277.23813548385647,7.255628,,,,532,2053,[M+H]+,,2,16291;16284,276.23066,18681.7,10954.997,10104.808,7097.017,8499.795,9171.342,9236.768,10476.343,9657.107,
16290,316.2271820961809,7.2567163,,,,532,2051,[M+Na]+,,4,16267;16279;16287;16290,293.23768,121748.64,12484.8,10926.782,43.85383,40.66522,103.374016,0,0,0,
16291,294.2642757497954,7.25743,,,,532,2053,[M+NH4]+,,2,16284;16291,276.23066,3564.3918,8873.662,8134.383,8415.291,10251.297,9632.954,10426.73,8547.539,8866.736,
16346,337.23571500322396,7.258833,,,,532,,,,,,,81356.59,20100.54,18170.305,638.077,803.14703,610.72797,547.65076,954.3024,833.036,
16264,366.29940298909077,7.259408,,,,532,2056,[M+Na]+,,2,16264;16306,343.31005,1949.5538,91.78063,88.55913,26.349417,29.607662,0,0,0,0,
16296,183.13863513304238,7.2595496,,,,532,2057,[M+H]+,,2,16297;16296,182.13125,5477.4067,284.04755,561.5469,657.16077,382.27908,508.89716,580.4035,396.45233,468.65906,
16292,499.37565836787945,7.2596765,,,,532,2055,[M+H]+,,3,16301;16302;16292,498.36861,28840.973,643.0952,552.6202,0,0,0,0,0,0,
16256,342.26525386314654,7.261953,,,,532,2052,[M+H-H2O]+,,3,16266;16257;16256,359.26828,6113.672,279.1682,123.77249,267.90353,116.89462,168.50664,91.56004,69.034386,121.52508,
16302,537.331429242265,7.263687,,,,532,2055,[M+K]+,,3,16301;16302;16292,498.36861,3085.5632,0,0,0,0,0,0,0,0,
16279,332.2021410685379,7.265583,,,,532,2051,[M+K]+,,4,16267;16279;16290;16287,293.23768,36009.86,4474.911,3927.3713,0,34.10942,40.08667,0,0,0,
16338,328.2854595314465,7.2670593,,,,532,2058,[M+H]+,,2,16338;16334,327.27841,18840.352,2024.2772,3318.733,201.27274,184.16295,279.2945,225.83398,75.90999,80.455986,
16306,344.31719517264264,7.2701273,,,,532,2056,[M+H]+,,2,16264;16306,343.31005,2985.2444,339.6703,606.99255,1377.8398,1257.184,1334.134,213.35167,238.58694,1208.2172,
16301,521.3584074346265,7.2706094,,,,532,2055,[M+Na]+,,3,16301;16302;16292,498.36861,15011.598,296.30814,164.43692,0,0,0,0,0,0,
16281,363.1369933910828,7.2739096,,,,518,2054,[M+K]+,,2,16278;16281,324.17356,620.0906,385.0998,1886.0403,1590.0239,1404.3496,1690.3452,1695.9618,1919.0868,2080.9585,
16315,591.5114792249764,7.275795,,,,532,2059,[M+H-H2O]+,,2,16315;16316,608.51424,1675.3445,0,0,0,0,0,0,0,0,
16319,440.143153174794,7.2787375,,,,532,2050,[M+K]+,,2,16203;16319,401.18004,0,0,0,413.37717,406.12067,654.05975,0,0,0,
16297,200.16496393465385,7.2811303,,,,532,2057,[M+NH4]+,,2,16297;16296,182.13125,39579.26,604.526,168.31586,61.384674,38.131783,44.122513,37.47206,66.56952,63.019814,
16316,631.5029207741619,7.2825127,,,,532,2059,[M+Na]+,,2,16315;16316,608.51424,10135.466,46.416096,0,0,0,0,0,0,0,
16334,350.26785403257463,7.288774,,,,532,2058,[M+Na]+,,2,16338;16334,327.27841,17540.383,1752.5748,3123.642,0,0,0,0,0,0,
16336,553.2783345376989,7.29038,,,,522,2060,[M+K]+,,3,16336;16337;16325,514.31564,0,0,0,768.2153,706.1804,657.9168,0,0,0,
16337,537.3047270594969,7.290418,,,,522,2060,[M+Na]+,,3,16336;16337;16325,514.31564,0,0,0,2618.5593,2777.7173,2301.1365,0,0,0,
16364,407.18253655310076,7.2907043,,,,532,2061,[M+Na]+,,2,16364;16359,384.1917,0,37.453358,0,3216.297,3102.9685,2900.85,39.423615,31.855476,41.92051,
16350,595.5434032227702,7.2940326,,,,532,2064,[2M+H]+,,3,16351;16352;16350,297.2674,8748.237,0,0,0,0,0,0,0,0,
16354,402.35900175974155,7.2950983,,,,532,,,,,,,257912.5,237757.36,234255.75,255614.97,230118.02,240416.06,227917.55,215908.97,232401.38,
16325,532.3500566483877,7.295868,,,,522,2060,[M+NH4]+,,3,16336;16337;16325,514.31564,0,0,0,3376.4993,3402.1943,2813.872,0,34.89953,0,
16436,197.15423180877872,7.2960563,,,,532,2068,[M+H]+,,2,16460;16436,196.14685,14219.072,1038.318,326.61804,573.2267,1654.0032,464.12292,687.5862,282.57114,799.0178,
16358,617.526486933881,7.2969036,,,,532,2064,[2M+Na]+,,2,16351;16358,297.2674,60782.17,1478.2633,1888.6848,0,0,0,0,0,0,
16359,423.1532465229291,7.297156,,,,532,2061,[M+K]+,,2,16364;16359,384.1917,0,0,0,540.12695,457.23016,475.78976,0,0,0,
16424,186.1494471559123,7.298111,,,,532,2063,[M+NH4]+,,2,16424;16410,168.11559,71946.45,781.0643,1481.3994,53.24744,127.18628,48.073032,58.764984,59.330456,51.22593,
16493,294.2450433491447,7.298463,,,,532,2070,[M+H]+,,3,16493;16507;16503,293.23774,369827.84,28546.494,28772.982,359.11752,446.57642,798.28467,40.54004,33.245754,0,
16351,336.2283644155263,7.3006,,,,532,2064,[M+K]+,,4,16351;16352;16358;16350,297.2674,405791.22,77018.484,81233.86,189.46907,1097.9963,1097.642,29.442936,25.22606,32.395584,
16388,333.18292589046786,7.302143,,,,532,2074,[M+K]+,,4,16482;16374;16508;16388,294.22103,0,0,0,776.7939,612.89545,669.8333,0,0,0,
16378,245.22965875628785,7.303488,,,,532,,,,,,,34065.293,3180.5679,2511.3533,58.792397,48.557182,109.74771,26.784264,69.35194,67.863525,
16430,520.3375859400762,7.3066993,,,,525,2066,[M+H]+,,2,16420;16430,519.33214,213.28531,174.22382,85.30631,15591.854,15205.257,14982.934,90.43053,63.162956,135.29231,
16644,506.20394661806404,7.306922,,,,532,2065,[M+NH4]+,,3,16403;16406;16644,488.1701,5025.052,4393.3096,4822.9243,6089.302,5584.551,5724.676,4767.1846,5343.6904,5164.217,
16417,475.2465702374275,7.3086753,,,,532,2069,[M+Na]+,,2,16417;16415,452.25698,0,0,0,1017.47266,929.99005,369.82312,0,0,0,
16403,527.1331863624436,7.3087006,,,,532,2065,[M+K]+,,3,16403;16406;16644,488.1701,1801.6249,3799.7422,4042.707,7998.4863,7637.51,7507.3164,6010.987,5503.682,5623.118,
16410,169.12283779768498,7.3091636,,,,532,2063,[M+H]+,,2,16424;16410,168.11559,6480.1123,441.60007,297.87137,543.3697,604.5386,393.5042,326.0986,553.07086,1049.6927,
16406,511.1593680313884,7.31062,,,,532,2065,[M+Na]+,,3,16403;16406;16644,488.1701,313.67203,1137.9341,1239.9473,2143.5435,1940.8009,1969.1323,1347.8285,950.7137,1154.6904,
16420,542.3231832430016,7.3140283,,,,525,2066,[M+Na]+,,2,16420;16430,519.33214,0,0,0,806.77576,837.0865,352.9066,0,0,0,
16415,491.21975945000094,7.3180966,,,,532,2069,[M+K]+,,2,16417;16415,452.25698,0,0,0,367.801,186.83858,335.4068,0,0,0,
16437,248.16185938202625,7.324193,,,,532,2071,[M+Na]+,,2,16438;16437,225.17314,12093.913,0,0,0,0,0,0,0,0,
16442,377.17358757648174,7.324663,,,,532,2077,[M+K]+,,2,16457;16442,338.20921,2286.4287,4195.3076,4502.633,5588.846,6282.104,5409.3066,3709.0667,4107.384,7092.6875,
16443,252.23293591522895,7.3248997,,,,532,2073,[M+NH4]+,,2,16453;16443,234.19911,16177.928,461.94266,350.33334,0,0,0,0,0,0,
16352,320.2569269754317,7.3260593,,,,532,2064,[M+Na]+,,3,16351;16352;16350,297.2674,1677831.5,217657.72,224151.05,7323.8823,1798.5087,5661.6514,0,0,0,
16486,203.1800374080554,7.326763,,,,532,2075,[M+H-H2O]+,,2,16486;16487,220.18332,1705.5835,56.793518,39.673405,47.593704,55.85332,27.376131,28.778595,26.925121,0,
16438,264.1367893853692,7.3279963,,,,532,2071,[M+K]+,,2,16438;16437,225.17314,3357.8545,40.305256,0,0,0,0,0,0,0,
16460,214.1805693181069,7.3295918,,,,532,2068,[M+NH4]+,,2,16460;16436,196.14685,167825.25,2703.2935,638.6651,396.98325,51.601845,98.20146,71.72881,44.101223,79.17178,
16453,235.20638009227943,7.330295,,,,532,2073,[M+H]+,,2,16453;16443,234.19911,3591.2935,59.095158,47.337,35.78523,37.020462,34.812553,37.442444,31.573776,40.46203,
16503,316.22688297428056,7.3315554,,,,532,2070,[M+Na]+,,3,16493;16507;16503,293.23774,96446.15,11286.846,11099.665,43.85383,45.74312,0,0,0,0,
16462,307.16988378733805,7.332879,,,,532,2076,[M+H-H2O]+,,3,16475;16468;16462,324.17353,4534.862,5073.727,9590.358,10165.904,4922.3057,5091.9756,4999.2637,5112.705,5068.969,
16468,347.1627791070259,7.3346233,,,,532,2076,[M+Na]+,,3,16475;16468;16462,324.17353,12542.439,16493.91,15680.527,15705.287,15141.608,15337.041,15810.314,14317.606,16359.475,
16477,270.2431446804415,7.335559,,,,532,,,,,,,41321.16,2807.7805,2301.9385,255.86264,315.88916,402.3988,25.608551,53.01866,0,
16381,343.3325376188947,7.3361053,,,,532,,,,,,,81667.195,6843.045,6537.93,62.60943,36.23008,0,0,0,0,
16475,363.13700200160895,7.3361588,,,,532,2076,[M+K]+,,3,16475;16468;16462,324.17353,620.0906,3285.7676,1139.9305,1701.3369,1491.4193,2018.0834,1826.4951,1676.772,1472.6492,
16482,317.21013445261156,7.3399963,,,,532,2074,[M+Na]+,,3,16482;16508;16388,294.22103,303.13953,2880.363,2193.564,11300.233,10915.157,10397.933,2789.3286,2894.6536,3642.1147,
16374,339.1944449633563,7.3402667,,,,532,2074,[M-H+2Na]+,,3,16374;16508;16388,294.22103,0,136.68092,68.20985,9408.002,9757.37,8286.836,213.0645,273.18823,54.3372,
16487,238.21713654947516,7.340899,,,,532,2075,[M+NH4]+,,2,16486;16487,220.18332,20731.752,68.640884,151.9236,0,0,0,0,0,0,
16508,277.2168713904553,7.3418407,,,,532,2074,[M+H-H2O]+,,4,16482;16374;16508;16388,294.22103,20125.986,1820.7059,3647.284,66232.875,67957.06,62054.39,218.05661,63.362984,211.85124,
16562,334.2375595347618,7.3437166,,,,532,2078,[M+Na]+,,3,16565;16499;16562,311.24754,224268.45,11007.372,10200.345,0,0,0,0,0,28.840168,
16507,332.20095452790343,7.345853,,,,532,2070,[M+K]+,,3,16493;16503;16507,293.23774,23784.85,3662.6384,3859.5493,0,0,40.08667,0,0,0,
16457,339.21525833431974,7.3518887,,,,532,2077,[M+H]+,,2,16457;16442,338.20921,116.17518,67.92843,117.17045,621.49335,314.3453,206.64627,211.05537,295.18933,286.16833,
16516,337.2353983691673,7.35219,,,,532,,,,,,,127589.72,29273.074,16735.406,987.9877,504.23254,872.7807,417.53333,227.92471,220.21274,
16505,332.3320421293348,7.352282,,,,532,,,,,,,39759.246,36105.28,31499.887,36251.797,36330.977,34092.88,32096.082,29630.713,33020.582,
16616,228.19590654475886,7.3524237,,,,532,,,,,,,135477.67,1754.015,1369.4417,2220.3997,739.3059,2012.9513,1474.1104,4547.2876,3499.5332,
16528,245.22967741586248,7.352806,,,,532,,,,,,,72671.07,8005.6313,5973.441,58.792397,48.557182,68.127045,34.042866,79.61377,67.863525,
16499,312.254379376751,7.3567843,,,,532,2078,[M+H]+,,3,16565;16499;16562,311.24754,159162.22,7741.3696,7123.51,215.27231,76.8631,50.03456,30.985828,36.07092,27.673399,
16541,139.07577715002782,7.357299,,,,532,2080,[M+H]+,,2,16541;16543,138.0686,4257.9395,1019.5508,1536.4971,957.6462,1552.3661,335.12958,816.20245,370.8888,523.7373,
16529,329.3171998207192,7.357606,,,,532,,,,,,,203386.69,15792.848,15346.493,517.42303,213.48598,430.43414,159.5559,186.13916,138.5004,
16534,263.23755330174146,7.3607345,,,,532,,,,,,,343834.2,37899.348,41074.69,375.4887,513.2731,383.78613,0,0,0,
16539,617.5260688381178,7.361922,,,,532,2082,[2M+Na]+,,3,16582;16539;16531,297.26753,130179.37,4316.4756,4887.0923,0,0,0,0,0,0,
16543,156.1025148870746,7.362369,,,,532,2080,[M+NH4]+,,2,16541;16543,138.0686,10674.18,261.39392,305.26834,111.14315,159.42368,49.977596,55.92356,52.81247,156.6294,
16557,595.5427766096432,7.36242,,,,532,2082,[2M+H]+,,3,16582;16593;16557,297.26753,15488.886,0,0,0,0,0,0,0,0,
16531,280.26404377130393,7.3658347,,,,532,2082,[M+H-H2O]+,,4,16582;16593;16539;16531,297.26753,5421851.0,415165.34,452028.6,10280.373,10319.492,8931.947,0,0,24.09579,
16563,139.98321973055087,7.366189,,,,532,,,,,,,276.06232,121.779724,436.98267,139.90256,114.29483,56.86802,41.323082,44.717262,50.610367,
16565,350.21032776068506,7.3679957,,,,532,2078,[M+K]+,,3,16565;16499;16562,311.24754,52580.766,4501.6406,4305.3237,0,0,0,0,0,0,
16659,264.1367361508725,7.3683004,,,,533,2086,[M+K]+,,2,16659;16647,225.17301,3369.733,40.305256,0,0,0,0,0,0,0,
16584,282.2438126893604,7.3700194,,,,532,2088,[M+NH4]+,,2,16584;16547,264.20978,46401.566,1837.38,1417.8269,0,0,0,0,0,0,
16556,577.5330165866028,7.371604,,,,532,2082,[2M+H-H2O]+,,2,16556;16593,297.26753,22985.443,44.004936,0,0,0,0,0,0,0,
16538,343.33254680112134,7.372699,,,,532,,,,,,,149735.22,14252.485,15332.891,62.60943,36.23008,0,0,0,0,
16603,105.07047428230366,7.374511,,,,532,2085,[M+H-H2O]+,,2,16603;16617,122.07311,16436.764,3249.7168,4871.744,1526.8688,444.4158,509.96234,1864.5615,1413.2761,1004.06665,
16582,336.2290340180595,7.3750935,,,,532,2082,[M+K]+,,5,16582;16593;16539;16531;16557,297.26753,637916.6,130778.38,132551.66,3731.5715,2521.263,2881.9346,0,25.22606,28.73802,
16593,320.25688542252686,7.3751054,,,,532,2082,[M+Na]+,,5,16556;16582;16593;16531;16557,297.26753,2852625.2,404867.8,417323.1,12707.382,10514.141,10138.289,0,0,0,
16598,350.26771205096406,7.3781095,,,,532,2087,[M+Na]+,,3,16598;16602;16597,327.27847,107724.98,9959.92,18392.287,0,0,0,0,0,0,
16439,337.2543994095574,7.3785458,,,,532,,,,,,,42698.29,966.8567,523.68787,0,36.91437,0,0,0,0,
16602,366.2416864601874,7.3801284,,,,532,2087,[M+K]+,,3,16598;16602;16597,327.27847,18665.977,2508.023,4742.989,0,0,0,0,0,0,
16617,262.1787530776827,7.3866725,,,,532,2085,[2M+NH4]+,,2,16603;16617,122.07311,4499.9463,0,0,0,0,0,0,0,0,
16624,447.1165851868378,7.3889785,,,,541,2089,[M+K]+,,2,16623;16624,408.15189,0,234.32098,265.73038,378.57495,313.034,474.14294,454.9547,460.22223,410.33777,
16625,445.11939648569,7.3903866,,,,541,2090,[M+K]+,,2,16626;16625,406.15625,0,424.96887,874.5033,1214.1826,1302.1257,1272.2144,1519.63,1434.4968,1353.9006,
16637,386.19726363713653,7.393446,,,,532,2092,[M+NH4]+,,2,16637;16666,368.16306,4095.324,2875.9478,3163.4453,2602.6582,2400.617,654.3193,3289.6917,3558.4717,3321.3315,
16623,431.1395662723032,7.3939767,,,,541,2089,[M+Na]+,,2,16623;16624,408.15189,89.959564,1642.3027,1637.2048,2285.03,1883.8938,2203.519,2948.1233,1981.4067,1902.359,
16639,617.2725032316716,7.3946495,,,,550,2091,[M+Na]+,,4,16641;16640;16639;16646,594.28304,0,0,0,2315.6562,2446.9316,2127.577,0,0,0,
