"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12","Column13","Column14","Column15","Column16","Column17","Column18","Column19","Column20","Column21","Column22","Column23","Column24","Column25","Column26","Column27","Column28","Column29","Column30","Column31","Column32","Column33","Column34","Column35","Column36","Column37","Column38","Column39","Column40","Column41","Column42","Column43","Column44","Column45"
"10788",3.511,742.32788,"Unknown","[M-C6H10O5+H]+","adduct linked to 11297_[M+ACN+Na]+; adduct linked to 6812_[M+K]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","273.89","Orbi_P_E2_WS03B","742.32788:21528 743.33123:0 744.33459:0","",0,0,0,0,0,0,45833,57413,42165,"0","48470.3059895833","0","7958.95543920577"
"10791",4.87,743.16315,"Unknown","[2M+Na]+","adduct linked to 6162_[M+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","404.47","Orbi_P_E2_WS03C","743.16315:34613 744.1665:24104 745.16986:0","",0,0,0,0,0,0,93006,99601,103764,"0","98790.2734375","0","5424.87673987929"
"10794",2.975,743.29041,"Unknown","[M+NH4]+","adduct linked to 10836_[M+CH3OH+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","118.47","Orbi_P_E2_WS03B","743.29041:19079 744.29376:19510 745.29712:0","",0,0,0,0,0,0,58794,46368,44360,"0","49840.8541666667","0","7818.44591957543"
"10795",3.723,743.32764,"Unknown","[M+H]+","adduct linked to 10891_[M+CH3OH+H]+","0.222","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5.02","Orbi_P_E2_WS03A","743.32764:12351 744.33099:0 745.33435:0","",0,0,0,0,0,0,29397,25113,20079,"0","24862.8743489583","0","4663.99048245161"
"10796",9.753,744.26404,"Unknown","[M-C6H10O4+H]+","adduct linked to 11305_[M+2ACN+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","241.34","Orbi_P_E2_WS03B","744.26404:21787 745.26739:0 746.27075:0","",0,8835,10743,0,0,0,39626,51613,39505,"3262.94075520833","43581.3776041667","5090.81043887349","6955.70445873148"
"10800",1.727,746.23785,"Unknown","[M+2Na-H]+","adduct linked to 6453_[M+ACN+2H]2+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","893.38","Orbi_P_E2_WS03B","746.23785:47513 747.2412:13591 748.24456:0","",0,0,0,0,0,0,137280,145777,127507,"0","136854.424479167","0","9142.56577201664"
"10801",3.725,746.30743,"Unknown","[M+2K-H]+","adduct linked to 10447_[M+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","427.51","Orbi_P_E2_WS03C","746.30743:23010 747.31078:12073 748.31414:5123348","",0,0,0,0,0,0,54842,54206,57568,"0","55538.9583333333","0","1786.08312949599"
"10802",3.802,746.30774,"Unknown","[M+H]+","","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2087.49","Orbi_P_E2_WS03B","746.30774:109639 747.31109:48888 748.31445:171843","",0,0,0,0,0,0,294896,319196,301564,"0","305218.885416667","0","12555.6500984948"
"10805",3.318,748.28564,"Unknown","[M+Na]+","adduct linked to 10853_[M+K]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","244.66","Orbi_P_E2_WS03B","748.28564:19168 749.28899:9060 750.29235:0","",0,1336,0,1570,0,0,64821,71433,65191,"484.343444824219","67148.4817708333","753.986963328704","3714.95472560384"
"10806",4.113,748.32251,"Unknown","[2M+NH4]+","adduct linked to 6694_[M+NH4]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","458.25","Orbi_P_E2_WS03B","748.32251:37992 749.32586:16578 750.32922:0","",0,0,0,0,0,0,110488,119112,97467,"0","109022.138020833","0","10896.741894397"
"10807",3.737,748.32281,"Unknown","[2M+NH4]+","adduct linked to 6695_[M+NH4]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","45126.01","Orbi_P_E2_WS03A","748.323:6288276 749.32635:2988397 750.32971:1063807","65.03952:19809 107.08616:18059 123.11732:14605 139.07561:4982 237.12764:5617 263.14288:27649 317.17484:55216 379.12143:59023 435.25241:15451",0,0,0,0,0,0,18826318,18675556,17120210,"0","18207361.3333333","0","944513.531579793"
"10808",3.737,748.4624,"Unknown","[M+DMSO+H]+","adduct linked to 10447_[M+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","325.82","Orbi_P_E2_WS03A","748.4624:47216 749.46575:20333 750.46911:0","",0,0,0,0,0,0,119939,107032,99035,"0","108668.677083333","0","10547.6191804161"
"10813",4.91,749.18188,"Unknown","[M+DMSO+H]+","adduct linked to 10450_[M+H]+","0.222","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","180.89","Orbi_P_E2_WS03B","749.18188:17662 750.18523:0 751.18859:0","",0,0,0,0,0,0,50190,37364,55905,"0","47819.8658854167","0","9494.95808838535"
"10814",4.632,749.30707,"Unknown","[M+K]+","adduct linked to 9135_[M-C6H8O6+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","468.2","Orbi_P_E2_WS03B","749.30707:26465 750.31042:12044 751.31378:0","",0,0,0,0,0,0,65669,68912,50789,"0","61789.8190104167","0","9664.25519269224"
"10816",3.257,750.3197,"Unknown","[2M+3H2O+2H]+","adduct linked to 10585_[2M+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","826.58","Orbi_P_E2_WS03B","750.3197:67448 751.32305:24764 752.32641:8185","",0,0,0,0,0,0,155093,171647,167334,"0","164691.208333333","0","8587.75279962938"
"10817",3.413,750.32037,"Unknown","[M+ACN+Na]+","adduct linked to 10577_[M+Li]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","427.23","Orbi_P_E2_WS03C","750.32037:34854 751.32372:6302 752.32708:0","",0,0,0,0,0,0,71852,76934,85296,"0","78027.2421875","0","6787.99672944367"
"10821",5.047,751.4278,"Unknown","[M+H]+","","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","136.83","Orbi_P_E2_WS03B","751.4278:22240 752.43115:10698 753.43451:6672","",0,0,0,0,0,0,48301,56916,47813,"0","51010.0104166667","0","5120.22719156388"
"10822",4.984,753.12311,"Unknown","[M+2ACN+H]+","adduct linked to 10451_[M+H]+; adduct linked to 10793_[M+Na]+","0.222","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","112.69","Orbi_P_E2_WS03B","753.12311:11414 754.12646:0 755.12982:0","",0,0,0,0,0,0,43151,38425,31761,"0","37779.1334635417","0","5722.18806788136"
"10825",3.098,753.32928,"Unknown","[M-C6H8O6+H]+","adduct linked to 8308_[M+H-H2O]+; adduct linked to 10910_[M+2Na-H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","339.52","Orbi_P_E2_WS03B","753.32928:17831 754.33263:8263 755.33599:5244","",0,0,0,0,0,0,82984,76920,68999,"0","76301.0052083333","0","7013.15504081766"
"10826",3.285,754.34918,"Unknown","[M+H-H2O]+","adduct linked to 6746_[M+H]2+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2024.48","Orbi_P_E2_WS03B","754.34918:104837 755.35253:57067 756.35589:14437","",0,0,0,0,0,0,248594,278295,271236,"0","266041.765625","0","15516.792918334"
"10829",3.677,755.31689,"Unknown","[M+Li]+","adduct linked to 9862_[M-C6H10O4+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","607.24","Orbi_P_E2_WS03B","755.31689:32049 756.32024:14844 757.3236:6837","",0,0,0,0,0,0,76380,80919,61427,"0","72908.7942708333","0","10199.2079634013"
"10830",1.671,756.20032,"Unknown","[2M+ACN+H]+","adduct linked to 7708_[M+2ACN+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","304.02","Orbi_P_E2_WS03C","756.20032:23608 757.20367:8874 758.20703:0","",0,0,0,0,0,0,142632,126957,127327,"0","132305.505208333","0","8944.83588195778"
"10833",2.264,757.22046,"Unknown","[M+H]+","adduct linked to 10907_[M+Na]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4371.39","Orbi_P_E2_WS03A","757.22046:223033 758.22381:119198 759.22717:29797","",0,1408,0,0,0,0,549157,545651,522082,"234.596801757813","538963.114583333","574.6424595955","14724.3906460271"
"10834",2.346,757.22089,"Unknown","[2M+H]+","adduct linked to 6601_[M+H]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","31836.69","Orbi_P_E2_WS03A","757.22076:1573362 758.22411:803769 759.22747:211701","71.04999:64282 85.02422:7752 145.04953:6232",0,0,0,0,0,0,4089952,4281304,4158301,"0","4176518.91666667","0","96967.7502311765"
"10840",2.724,760.30566,"Unknown","[M+H]+","","0.111","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","247.5","Orbi_P_E2_WS03B","760.30566:12375 761.30901:0 762.31237:0","",0,0,0,0,0,0,19388,26916,18854,"0","21719.0865885417","0","4508.16947494154"
"10849",2.958,763.24475,"Unknown","[M+2ACN+H]+","adduct linked to 10645_[M+2H+Na]+","0.111","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","218.78","Orbi_P_E2_WS03B","763.24475:10939 764.2481:0 765.25146:0","",0,0,0,0,0,0,17124,21159,12829,"0","17037.0045572917","0","4165.67610547794"
"10851",3.414,764.31531,"Unknown","[M+Na]+","adduct linked to 10917_[M+ACN+H]+","0.222","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","534.64","Orbi_P_E2_WS03C","764.31531:31312 765.31866:14558 766.32202:7134","",0,0,0,0,0,0,85147,76753,89870,"0","83923.4375","0","6643.60110165876"
"10852",3.573,764.31641,"Unknown","[M+NH4]+","adduct linked to 10867_[M+Na]+; adduct linked to 10933_[M+K]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1109.54","Orbi_P_E2_WS03A","764.31641:62335 765.31976:28133 766.32312:7453","",0,0,0,0,0,0,221623,203942,203508,"0","209690.848958333","0","10335.8115814483"
"10853",3.328,764.31915,"Unknown","[M+K]+","adduct linked to 10805_[M+Na]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","694.57","Orbi_P_E2_WS03B","764.31915:36730 765.3225:14043 766.32586:0","",0,0,1413,0,0,0,133350,160105,132661,"235.441731770833","142038.484375","576.712106995765","15649.9192637117"
"10856",5.097,765.4082,"Unknown","[M+H]+","","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","686.8","Orbi_P_E2_WS03B","765.4082:37516 766.41155:26198 767.41491:6557","",0,0,0,0,0,0,84511,95498,87282,"0","89096.8411458333","0","5714.18857789801"
"10861",6.742,767.34381,"Unknown","[M+H]+","","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","127.12","Orbi_P_E2_WS03B","767.34381:22755 768.34716:14935 769.35052:0","",0,0,0,0,0,0,50504,52805,38496,"0","47268.4622395833","0","7683.78365507519"
"10863",3.072,768.3288,"Unknown","[M+CH3OH+H]+","adduct linked to 9719_[M-C6H10O4+H]+","0.222","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","110.13","Orbi_P_E2_WS03C","768.3288:10792 769.33215:4136 770.33551:0","",0,0,0,0,0,0,22025,26563,29427,"0","26004.7721354167","0","3732.65468925152"
"10864",5.732,768.45544,"Unknown","[M+NH4]+","adduct linked to 10886_[M+Na]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","426.36","Orbi_P_E2_WS03A","768.45544:62454 769.45879:34379 770.46215:11730","",0,0,0,0,0,0,173724,170284,175314,"0","173106.96875","0","2571.08566804982"
"10867",3.566,769.27045,"Unknown","[M+Na]+","adduct linked to 10852_[M+NH4]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","966.52","Orbi_P_E2_WS03A","769.27045:145855 770.2738:71487 771.27716:25006","",0,0,0,0,0,0,458267,449680,432660,"0","446869.041666667","0","13032.5132961673"
"10869",3.299,770.34412,"Unknown","[M+CH3OH+H]+","adduct linked to 11040_[M+2ACN+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","705.65","Orbi_P_E2_WS03C","770.34412:53608 771.34747:22583 772.35083:11375","",0,0,0,0,0,0,133639,142515,135710,"0","137288.09375","0","4643.38372317373"
"10870",3.24,770.34424,"Unknown","[2M+ACN+H]+","adduct linked to 6278_[M+H]+; adduct linked to 11115_[M+IsoProp+Na+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","35.55","Orbi_P_E2_WS03A","770.34424:73420 771.34759:30860 772.35095:12478","",0,0,0,0,0,0,179038,180003,168213,"0","175751.390625","0","6546.61403904497"
"10876",4.192,772.43427,"Unknown","[M+DMSO+H]+","adduct linked to 8924_[M-C6H8O6+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","87.96","Orbi_P_E2_WS03B","772.43427:13248 773.43762:0 774.44098:0","",0,0,0,0,0,0,34900,31703,32255,"0","32952.55859375","0","1708.79304577202"
"10878",4.318,772.48676,"Unknown","[M+NH4]+","adduct linked to 10900_[M+Na]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","9.18","Orbi_P_E2_WS03B","772.48676:24738 773.49011:13617 774.49347:6604","",0,0,0,0,0,0,67641,73847,72028,"0","71172.0390625","0","3190.18981167028"
