cluster,cluster.size,strength,id,source,Alignment.ID,Average.Rt.min.,Average.Mz,Adduct.type,Post.curation.result,Fill..,S.N.average,Spectrum.reference.file.name,MS1.isotopic.spectrum,MS.MS.spectrum,Metabolite.name,Blank.1,Blank.2,Blank.3,Blank.4,Blank.5,Blank.6,QC.1,QC.2,QC.3,avg_Blank,avg_QC,sd_Blank,sd_QC,ratio_Blank,rsd_QC,rsd_min,rmd,identified_by_MSDial
404,1,0,pos_9517,pos,9517,5.202,570.27502,[M+ACN+Na]+,adduct linked to 8773_[M+H]+,0.333,47.71,Orbi_P_E2_WS03A,570.27521:556200 571.27856:191933 572.28192:65201,54.49618:2939 153.09152:3224 237.16467:11193 291.17722:5004,Unknown,0,0,0,0,0,0,1.377317e-4,1.507401e-4,1.514052e-4,0,1.46625670216357e-4,0,7.70958311396602e-6,0,5.2580036651085456,5.2580036651085456,482.2585425538022,FALSE
405,1,0,pos_9519,pos,9519,4.648,570.27582,[M+IsoProp+Na+H]+,adduct linked to 9081_[M+2Na-H]+,0.333,12.1,Orbi_P_E2_WS03A,570.27557:455372 571.27892:152137 572.28228:46985,115.47125:2741 155.08557:5060 267.17502:10698,Unknown,0,0,0,0,0,0,1.127638e-4,1.280831e-4,1.233037e-4,0,1.21383571240585e-4,0,7.83808458569605e-6,0,6.457286192511824,6.457286192511824,483.66069597682286,FALSE
406,1,0,pos_9546,pos,9546,3.132,573.20697,[2M+K]+,adduct linked to 9720_[2M+3H2O+2H]+,0.333,7.11,Orbi_P_E2_WS03A,573.20697:181456 574.21032:62846 575.21368:12831,61.57734:2899 393.52512:3258,Unknown,0,0,0,0,0,0,4.493395e-5,4.391148e-5,4.59869e-5,0,4.49441104137804e-5,0,1.03775075437635e-6,0,2.3089805200775833,2.3089805200775833,361.0737671245618,FALSE
407,1,0,pos_9553,pos,9553,2.53,574.27246,[2M+ACN+Na]+,adduct linked to 3818_[M+NH4]+,0.333,160.12,Orbi_P_E2_WS03A,574.27258:1198237 575.27593:398857 576.27929:113078,60.79972:2910 69.03429:9407 73.02929:27226 115.03933:29075 133.04976:63077 199.05928:4322,Unknown,0,0,0,0,0,0,2.967194e-4,2.980595e-4,2.99857e-4,0,2.98211962217465e-4,0,1.5743457836338e-6,0,0.5279284479157615,0.5279284479157615,474.4437857946796,FALSE
408,1,0,pos_9554,pos,9554,2.586,574.27252,[M+ACN+Na]+,adduct linked to 9290_[M+H+K]+,0.333,68.84,Orbi_P_E2_WS03A,574.27264:457530 575.27599:156413 576.27935:38115,57.03441:4060 67.084:2907 73.02922:21980 97.02898:25449 115.03951:27180 127.03931:26284,Unknown,0,0,0,0,0,0,1.132981e-4,1.184593e-4,1.150969e-4,0,1.15618116979022e-4,0,2.6197620092727e-6,0,2.2658750010156585,2.2658750010156585,474.5482162371027,FALSE
409,1,0,pos_9568,pos,9568,5.326,575.23059,[M+NH4]+,adduct linked to 8970_[M+H-2H2O]+,0.333,45.11,Orbi_P_E2_WS03A,575.23071:349760 576.23406:113024 577.23742:38777,74.37082:3278 237.16441:45332 283.17053:13580,Unknown,0,0,0,0,0,0,8.661101e-5,9.746926e-5,8.570697e-5,0,8.99290777548837e-5,0,6.54561493362515e-6,0,7.278641232668131,7.278641232668131,400.86532950204634,FALSE
410,1,0,pos_961,pos,961,0.423,151.03542,[M+ACN+H]+,adduct linked to 164_[M+H]+,0.556,125.33,Orbi_P_E2_Wasteblank4,151.0358:208542 152.03915:218493 153.04251:49599,68.98329:2504 96.8644:2443 118.03556:7487,Unknown,4.895997e-5,1.132178e-4,1.086883e-4,1.230112e-4,1.187998e-4,1.297074e-4,9.982104e-4,0.001210898,0.001346754,1.07064086478204e-4,0.00118528764384488,2.93984852540618e-5,1.75677599586031e-4,0.04523339796478034,14.821516152497932,14.821516152497932,234.51452646000385,FALSE
411,1,0,pos_9626,pos,9626,2.213,582.24084,[2M+NH4]+,adduct linked to 4946_[M+CH3OH+H]+,0.333,76.2,Orbi_P_E2_WS03A,582.24121:248498 583.24456:75179 584.24792:26555,73.0295:9179 127.03936:10087 133.04997:16734,Unknown,0,0,0,0,0,0,6.153553e-5,6.476459e-5,6.170938e-5,0,6.26698335205826e-5,0,1.81619075387025e-6,0,2.898030283220331,2.898030283220331,413.64326143808177,FALSE
412,1,0,pos_9627,pos,9627,2.267,582.24084,[M+NH4]+,adduct linked to 9687_[M+Na]+,0.333,88.44,Orbi_P_E2_WS03A,582.24115:297546 583.2445:117981 584.24786:21097,61.58423:3953 85.02918:24374 133.04921:5750,Unknown,0,0,0,0,0,0,7.368143e-5,7.719683e-5,6.934311e-5,0,7.34071218175814e-5,0,3.93403496298905e-6,0,5.359200668247461,5.359200668247461,413.64326143808177,FALSE
413,1,0,pos_9646,pos,9646,5.072,584.25458,[M+ACN+H]+,adduct linked to 9280_[M+Li]+,0.333,8.9,Orbi_P_E2_WS03A,584.25476:333525 585.25811:119946 586.26147:155926,68.5296:3268 125.05998:17178 159.46713:2726 223.14775:4747 261.12738:6671 396.87079:3248,Unknown,0,0,0,0,0,0,8.259067e-5,9.321326e-5,9.010741e-5,0,8.86371126398444e-5,0,5.46179426999541e-6,0,6.161972234122852,6.161972234122852,435.7347100300568,FALSE
414,1,0,pos_9662,pos,9662,3.735,585.237,[M+K]+,adduct linked to 9506_[M+Na]+,0.111,191.36,Orbi_P_E2_WS03A,585.237:1001858 586.24035:388089 587.24371:103342,161.09686:2926 245.13185:8188 263.14322:45348,Unknown,0,0,0,0,0,0,2.4809e-4,2.377665e-4,2.272965e-4,0,2.37717676403311e-4,0,1.03968765150323e-5,0,4.373623649842932,4.373623649842932,404.9641427318614,FALSE
415,1,0,pos_9671,pos,9671,4.718,586.26996,[M+NH4]+,adduct linked to 11396_[2M+NH4]+,0.333,196.72,Orbi_P_E2_WS03A,586.2699:7031585 587.27325:2611208 588.27661:804727,95.08606:14779 109.06553:16097 125.06039:48839 213.12784:6395 231.11636:12037 239.14343:7781 261.12924:5773 273.1629:9544 289.15881:54625 307.16772:15362 343.09995:21643 361.11057:529380 387.12585:25798 397.13278:77781,Unknown,0,0,0,0,0,0,0.001741231,0.001981884,0.001857332,0,0.00186014908831567,0,1.20351019406864e-4,0,6.469966314143108,6.469966314143108,460.47046312925386,FALSE
416,1,0,pos_9672,pos,9672,4.983,586.26996,[M+ACN+H]+,adduct linked to 9315_[M+Li]+,0.333,137.34,Orbi_P_E2_WS03A,586.26996:1500788 587.27331:541694 588.27667:170008,78.77584:3138 145.10118:4306 199.13266:4021 253.15941:6570 317.17502:12402,Unknown,0,0,0,0,0,0,3.7164e-4,3.887904e-4,3.863855e-4,0,3.82271934843933e-4,0,9.28571492824392e-6,0,2.4290862294232825,2.4290862294232825,460.47046312925386,FALSE
417,1,0,pos_9673,pos,9673,4.327,586.2702,[M+Na]+,adduct linked to 9846_[M+K]+,0.333,37.18,Orbi_P_E2_WS03A,586.27026:607434 587.27361:219698 588.27697:74288,212.92882:3253 339.06818:3437,Unknown,0,0,0,0,0,0,1.50419e-4,1.624968e-4,1.589262e-4,0,1.57280645604866e-4,0,6.20476662321842e-6,0,3.94502870925808,3.94502870925808,460.8796421855405,FALSE
418,1,0,pos_9698,pos,9698,4.762,588.28595,[M+H]+,NA,0.333,348.35,Orbi_P_E2_WS03A,588.28583:812282 589.28918:302903 590.29254:90008,131.98451:2896 153.09152:4757 247.14859:35228 265.15887:48212,Unknown,0,0,0,0,0,0,2.011454e-4,2.165354e-4,2.16912e-4,0,2.1153094227581e-4,0,8.99607122598503e-6,0,4.252839385670241,4.252839385670241,486.07314181131994,FALSE
419,1,0,pos_9699,pos,9699,4.821,588.34027,[2M+NH4]+,adduct linked to 4633_[M+NH4]+,0.333,7.45,Orbi_P_E2_WS03A,588.34015:24941 589.3435:10043 590.34686:0,131.98451:2896 153.09152:4757 247.14859:35228 265.15887:48212,Unknown,0,0,0,0,0,0,6.176025e-6,6.828917e-6,4.84536e-6,0,5.95010063382991e-6,0,1.01089367967004e-6,0,16.98952239433565,16.98952239433565,578.355787204626,FALSE
420,1,0,pos_9725,pos,9725,4.86,591.22504,[M+H]+,adduct linked to 10180_[M+ACN+H]+; adduct linked to 10351_[M+ACN+Na]+; adduct linked to 11433_[2M+NH4]+; adduct linked to 11440_[2M+ACN+H]+,0.333,281.48,Orbi_P_E2_WS03A,591.2251:1816576 592.22845:554983 593.23181:188502,144.73914:3583 185.13344:18630 213.12747:12660 235.14856:36799 362.92065:2993,Unknown,0,0,0,0,0,0,4.498388e-4,4.915191e-4,4.701338e-4,0,4.70497199178984e-4,0,2.08425091628302e-5,0,4.429890167082887,4.429890167082887,380.63340483690513,FALSE
421,2,0.02171046777807437,pos_9728,pos,9728,4.983,591.22546,[M+H]+,adduct linked to 9977_[M+Na]+,0.333,42.77,Orbi_P_E2_WS03A,591.22534:287822 592.22869:92858 593.23205:30579,134.82938:2849 370.7226:3629,Unknown,0,0,0,0,0,0,7.127331e-5,7.465933e-5,7.261802e-5,0,7.28502200217918e-5,0,1.70491029361475e-6,0,2.3402953252642993,2.3402953252642993,381.34352333202673,FALSE
421,2,0.02171046777807437,pos_9977,pos,9977,4.985,613.20752,[M+Na]+,adduct linked to 9728_[M+H]+,0.333,23.78,Orbi_P_E2_WS03A,613.20776:231985 614.21111:78288 615.21447:25050,92.69541:3049 142.93889:37706,Unknown,0,0,0,0,0,0,5.744641e-5,5.928036e-5,5.982585e-5,0,5.88508749691149e-5,0,1.24650469687656e-6,0,2.118073346455306,2.118073346455306,338.41724576379136,FALSE
422,1,0,pos_9738,pos,9738,3.703,592.29572,[M+H-2H2O]+,adduct linked to 10670_[M+IsoProp+Na+H]+; similar chromatogram in higher mz_10759,0.333,81.35,Orbi_P_E2_WS03A,592.29608:883685 593.29943:367791 594.30279:114650,132.01167:26798 253.1593:5148 265.1586:3860 490.2616:11750,Unknown,0,0,0,0,0,0,2.188268e-4,1.945879e-4,2.269471e-4,0,2.13453934217493e-4,0,1.68353727476299e-5,0,7.887122253964155,7.887122253964155,499.2776243596024,FALSE
423,2,0.02171046777807437,pos_9998,pos,9998,10.135,615.26013,[M+Na]+,adduct linked to 9749_[M+H]+,0.333,77.8,Orbi_P_E2_WS03A,615.25989:263776 616.26324:117600 617.2666:23066,457.0506:3624,Unknown,0,0,0,0,0,0,6.531874e-5,8.605688e-5,9.155619e-5,0,8.09772682259791e-5,0,1.38366466241579e-5,0,17.087075085744658,17.087075085744658,422.79677703153584,FALSE
423,2,0.02171046777807437,pos_9749,pos,9749,10.133,593.2771,[M+H]+,adduct linked to 9998_[M+Na]+; adduct linked to 10171_[M+K]+; adduct linked to 11423_[2M+H]+,0.333,299.64,Orbi_P_E2_WS03A,593.27704:3216196 594.28039:1308114 595.28375:272637,60.95649:4329 533.17938:7123,Unknown,0,0,0,0,0,0,7.964266e-4,0.001059556,0.001277509,0,0.00104449714611595,0,2.40894522006134e-4,0,23.063205380878298,23.063205380878298,467.0667382914637,FALSE
424,1,0,pos_9765,pos,9765,3.196,595.1673,[M+H]+,adduct linked to 7836_[M-C6H10O4+H]+,0.333,124.48,Orbi_P_E2_WS03A,595.16791:1972045 596.17126:766118 597.17462:189043,57.03443:6097 83.05016:3126 202.1563:3080,Unknown,0,0,0,0,0,0,4.883374e-4,4.869619e-4,5.219195e-4,0,4.9907291152825e-4,0,1.97976395557758e-5,0,3.9668832145491337,3.9668832145491337,281.09743260416815,FALSE
425,1,0,pos_9843,pos,9843,4.201,602.26495,[M+H]+,NA,0.333,26.44,Orbi_P_E2_WS03A,602.26483:309111 603.26818:99504 604.27154:40683,209.133:7891,Unknown,0,0,0,0,0,0,7.654508e-5,8.525336e-5,7.459459e-5,0,7.87976750871167e-5,0,5.67520640741288e-6,0,7.202251083091623,7.202251083091623,439.9226619447121,FALSE
426,1,0,pos_9845,pos,9845,3.733,602.26508,[M+2K-H]+,adduct linked to 9097_[M+Li]+,0.333,24.34,Orbi_P_E2_WS03A,602.26508:281512 603.26843:111835 604.27179:36672,240.75284:3175,Unknown,0,0,0,0,0,0,6.971072e-5,6.965793e-5,6.689733e-5,0,6.87553280537638e-5,0,1.60929018486327e-6,0,2.340604329027231,2.340604329027231,440.1384187839875,FALSE
427,1,0,pos_9849,pos,9849,4.655,602.26526,[M+NH4]+,adduct linked to 9901_[M+Na]+; adduct linked to 10154_[M+2Na-H]+,0.333,27.49,Orbi_P_E2_WS03A,602.26538:301727 603.26873:102508 604.27209:37253,74.89139:2787 207.33969:3135,Unknown,0,0,0,0,0,0,7.471668e-5,8.287082e-5,8.229412e-5,0,7.99605404608883e-5,0,4.55046344318372e-6,0,5.690886300861764,5.690886300861764,440.4371588691867,FALSE
428,1,0,pos_9874,pos,9874,4.542,604.28082,[2M+3H2O+2H]+,adduct linked to 516_[M-C6H10O4+H]+,0.333,27.77,Orbi_P_E2_WS03B,604.28082:199145 605.28417:78795 606.28753:26814,168.35847:3004 263.14291:4792 379.12112:3963,Unknown,0,0,0,0,0,0,4.303008e-5,4.913039e-5,4.499294e-5,0,4.57178066426422e-5,0,3.11408448178456e-6,0,6.811535177367786,6.811535177367786,464.71771187433814,FALSE
429,1,0,pos_9914,pos,9914,3.61,608.29089,[M+H]+,adduct linked to 10163_[M+Na]+; adduct linked to 10525_[M+2K-H]+,0.333,127.69,Orbi_P_E2_WS03A,608.29095:708399 609.2943:311177 610.29766:91665,61.57512:4040 95.04984:47548 131.0858:6257 217.15948:5920 281.15466:8650 299.16382:7431,Unknown,0,0,0,0,0,0,1.754208e-4,1.814781e-4,1.633489e-4,0,1.7341595957987e-4,0,9.22937593271884e-6,0,5.322102968537954,5.322102968537954,478.2087070217184,FALSE
430,1,0,pos_9915,pos,9915,3.673,608.29095,[M+IsoProp+Na+H]+,adduct linked to 9696_[M+ACN+Na]+,0.333,99.69,Orbi_P_E2_WS03A,608.29095:578121 609.2943:223759 610.29766:67086,67.05511:16663 138.02205:25376,Unknown,0,0,0,0,0,0,1.4316e-4,1.377388e-4,1.293177e-4,0,1.36738856478284e-4,0,6.9751351932796e-6,0,5.1010629845272595,5.1010629845272595,478.307296861728,FALSE
431,1,0,pos_9926,pos,9926,9.928,609.27289,[M+IsoProp+Na+H]+,adduct linked to 9910_[M+2ACN+H]+,0.333,50.01,Orbi_P_E2_WS03A,609.27271:388579 610.27606:183930 611.27942:47410,197.18095:3672 485.23499:4576 515.24561:14977 559.23395:23221,Unknown,0,0,0,0,0,0,9.622386e-5,1.317788e-4,1.340035e-4,0,1.2066871325563e-4,0,2.11990668627509e-5,0,17.56798949023501,17.56798949023501,447.8945386852207,FALSE
432,1,0,pos_9927,pos,9927,9.725,609.27301,[M+Na]+,adduct linked to 7233_[M-C6H8O6+H]+,0.333,24.81,Orbi_P_E2_WS03A,609.27283:313289 610.27618:151827 611.27954:39985,69.51048:3068 316.16754:3086 503.24643:3700 515.24426:6061,Unknown,0,0,0,0,0,0,7.757969e-5,1.115888e-4,9.512764e-5,0,9.47653704012434e-5,0,1.70074435200874e-5,0,17.946897108170063,17.946897108170063,448.0914065108502,FALSE
433,1,0,pos_9946,pos,9946,2.958,611.16327,[M+Na]+,adduct linked to 9707_[M+H]+,0.333,1397.68,Orbi_P_E2_WS03A,611.16327:10612870 612.16662:3876224 613.16998:991740,61.15713:3661 251.63931:3362,Unknown,0,0,0,0,0,0,0.002628065,0.002546461,0.002558999,0,0.00257784151472151,0,4.39439743519053e-5,0,1.704680993806272,1.704680993806272,267.14628973042073,FALSE
434,1,0,pos_9975,pos,9975,4.872,613.20746,[M+Li]+,adduct linked to 9898_[M+H]+,0.333,23.59,Orbi_P_E2_WS03A,613.20782:357057 614.21117:84900 615.21453:34757,58.41789:3221 84.37377:3208 431.25482:8224,Unknown,0,0,0,0,0,0,8.841806e-5,9.331803e-5,9.682695e-5,0,9.28543425591973e-5,0,4.22357775850701e-6,0,4.548605527861401,4.548605527861401,338.31943270874285,FALSE
12,11,0.01743416351875669,pos_8756,pos,8756,4.406,506.31226,[M+NH4]+,adduct linked to 8501_[M+H]+; adduct linked to 8341_[M+CH3OH+H]+,0.333,46.48,Orbi_P_E2_WS03B,506.31226:362189 507.31561:126259 508.31897:21583,53.46061:2811,Unknown,0,0,0,0,0,0,7.779579e-5,8.935421e-5,8.654267e-5,0,8.45642231676417e-5,0,6.0278479555404e-6,0,7.128130230192833,7.128130230192833,616.7340289172154,FALSE
12,11,0.01743416351875669,pos_8501,pos,8501,4.406,489.28485,[M+H]+,adduct linked to 8756_[M+NH4]+; adduct linked to 11312_[2M+H]+,0.333,203.08,Orbi_P_E2_WS03A,489.28516:1298484 490.28851:490932 491.29187:92627,57.95108:2790 65.03949:11793 105.07048:3661 209.13379:3824 239.14293:4814 269.19009:4636 281.1539:23152,Unknown,0,0,0,0,0,0,3.215436e-4,3.355841e-4,3.639656e-4,0,3.40364436851814e-4,0,2.161122190833e-5,0,6.3494359481919,6.3494359481919,582.1762108514208,FALSE
18,19,0.02171046777807437,pos_1035,pos,1035,0.519,155.04291,[M+H]+,adduct linked to 4785_[2M+H]+; adduct linked to 1537_[M+Na]+; adduct linked to 1866_[M+K]+,0.333,852.54,Orbi_P_E2_WS03A,155.04291:6139300 156.04626:335160 157.04962:46611,100.22429:5599 120.98994:12476,Unknown,7.41506e-7,1.359624e-6,2.139626e-6,6.554267e-7,2.534795e-6,7.469023e-7,0.001520275,0.001418391,0.001313406,1.36298006244336e-6,0.00141735739695529,8.05326637023018e-7,1.03438071779222e-4,4.976606309145463e-4,7.297952654808414,7.297952654808414,276.7620912172393,FALSE
18,19,0.02171046777807437,pos_1537,pos,1537,0.512,177.0249,[M+Na]+,adduct linked to 1035_[M+H]+,0.333,200.21,Orbi_P_E2_WS03B,177.02496:2384652 178.02831:116191 179.03167:0,141.0034:2938 159.99837:288046,Unknown,0,0,0,3.203647e-6,1.251126e-6,1.113636e-6,6.042756e-4,5.88308e-4,4.849147e-4,9.28068061512022e-7,5.59166064097857e-4,1.25705946747278e-6,6.47973278707516e-5,7.05293496174528e-4,11.58820823207392,11.58820823207392,140.65817859522792,FALSE
19,5,0,pos_10354,pos,10354,4.849,654.38727,[M+NH4]+,adduct linked to 10476_[M+K]+; adduct linked to 10596_[M+IsoProp+H]+,0.333,307.35,Orbi_P_E2_WS03A,654.38715:2252068 655.3905:1035221 656.39386:246070,54.14325:3295 85.02915:8643 107.08632:10330 121.10173:8476 133.10139:5067 143.08557:8242 153.09088:6708 169.10146:6189 173.09628:59712 185.133:6521 191.14407:4420 205.10283:6427 221.13303:10476 235.16997:4382 243.13908:7962 247.17113:4537 249.164:19480 263.14346:14514 357.25876:4120 393.28027:20260 411.29309:8620,Unknown,0,0,0,0,0,0,5.576795e-4,6.333215e-4,6.168006e-4,0,6.02600494554887e-4,0,3.97700924745275e-5,0,6.599744413403415,6.599744413403415,591.8055221336199,FALSE
19,5,0,pos_6162,pos,6162,4.86,361.11029,[M+H]+,found in higher mz's MsMs_8899; adduct linked to 10791_[2M+Na]+; found in higher mz's MsMs_11150,0.333,116.16,Orbi_P_E2_WS03A,361.1105:904236 362.11385:184407 363.11721:29483,194.10951:6433 237.16408:164594,Unknown,0,0,0,0,0,0,2.239158e-4,2.55493e-4,2.683847e-4,0,2.49264504721699e-4,0,2.28793741815946e-5,0,9.178753391759152,9.178753391759152,305.41915601469134,FALSE
19,5,0,pos_11150,pos,11150,4.86,870.38678,[M+NH4]+,adduct linked to 10655_[M-C6H10O4+H]+,0.333,12523.58,Orbi_P_E2_WS03A,870.38684:923068 871.39019:760204 872.39355:179063,211.14825:9547 253.159:9778 281.15402:402956 290.16025:9650 357.22089:10887 379.12112:21420 397.13214:17744 417.24362:100587 486.71497:5005,Unknown,0,0,0,0,0,0,2.285792e-4,2.710136e-4,2.379804e-4,0,2.45857746146309e-4,0,2.22869880140023e-5,0,9.064993217964098,9.064993217964098,444.3771537982738,FALSE
57,8,0.0065789296297195,pos_8199,pos,8199,5.964,470.29102,[M+H]+,adduct linked to 8698_[M+CH3OH+H]+,0.333,199.3,Orbi_P_E2_WS03A,470.29102:2803080 471.29437:656796 472.29773:255026,171.08101:8247 235.14851:15619 356.76663:3095,Unknown,0,0,0,0,0,0,6.941268e-4,7.847508e-4,6.967767e-4,0,7.25218075482796e-4,0,5.15738695135074e-5,0,7.111498079963516,7.111498079963516,618.8083285111486,FALSE
57,8,0.0065789296297195,pos_8698,pos,8698,5.964,502.31689,[M+CH3OH+H]+,adduct linked to 8199_[M+H]+,0.333,336.52,Orbi_P_E2_WS03A,502.31689:2544602 503.32024:865498 504.3236:182399,86.33955:2887 127.90605:3466 195.11671:3548 249.12753:6395 277.16013:4351 281.15402:54372,Unknown,0,0,0,0,0,0,6.301196e-4,6.804753e-4,6.673546e-4,0,6.59316487144679e-4,0,2.61224476141261e-5,0,3.962049808166536,3.962049808166536,630.8567486154025,FALSE
63,10,0.01596738576524545,pos_3052,pos,3052,1.827,243.05338,[M+K]+,adduct linked to 7191_[2M+H]+; adduct linked to 827_[M+2ACN+2H]2+; adduct linked to 2142_[M+H]+; adduct linked to 7563_[2M+Na]+; adduct linked to 7804_[2M+K]+,0.333,194.05,Orbi_P_E2_WS03A,243.05338:1509091 244.05673:247343 245.06009:104191,192.03284:3641 215.52554:2381,Unknown,3.878994e-7,0,1.265106e-6,8.066384e-7,1.853062e-6,9.066341e-7,3.736963e-4,3.672795e-4,3.430353e-4,8.6988995443941e-7,3.61337016026179e-4,6.50722297664348e-7,1.61712248011317e-5,0.00119208991313043,4.475385605099503,4.475385605099503,219.62253723854488,FALSE
65,3,0,pos_6407,pos,6407,1.841,370.1138,[M+2ACN+H]+,adduct linked to 767_[M-C6H10O4+H]+,0.333,413.79,Orbi_P_E2_WS03A,370.11374:1195708 371.11709:284188 372.12045:172525,60.77297:3218 83.0499:7631 107.04951:5859 139.03905:22113 151.03946:23046 175.06071:3185,Unknown,0,0,0,0,0,0,2.960931e-4,3.472556e-4,3.487785e-4,0,3.3070906647481e-4,0,2.99879366961549e-5,0,9.06776975176732,9.06776975176732,307.47299884529053,FALSE
68,6,0.01381575222241096,pos_3923,pos,3923,5.167,277.08411,[M+K]+,adduct linked to 2955_[M+H]+,0.667,35.16,Orbi_P_E2_WS03A,277.0842:465691 278.08755:78216 279.09091:36199,57.31421:2108,Unknown,2.949904e-5,5.329966e-5,4.658247e-5,7.866619e-6,7.175574e-6,8.103972e-6,1.153191e-4,9.786986e-5,1.643849e-4,2.5421224108868e-5,1.25857950479258e-4,2.08930114926286e-5,3.44871542436663e-5,0.12109015809396684,27.401649329535164,27.401649329535164,303.5540363538338,FALSE
70,6,0.05296038351924202,pos_5689,pos,5689,8.01,343.15454,[M+H]+,adduct linked to 6274_[M+Na]+; adduct linked to 6143_[M+NH4]+; adduct linked to 6647_[M+K]+,0.556,83.88,Orbi_P_E2_EXBLANKA,343.15518:387251 344.15853:109538 345.16189:12832,163.07581:73708,Unknown,9.036488e-5,1.294765e-4,1.10314e-4,8.950691e-5,8.617395e-5,8.729784e-5,1.854755e-4,2.365174e-4,2.309283e-4,9.88556773033148e-5,2.1764040866401e-4,1.74518109673892e-5,2.79954473972355e-5,0.25138464980906666,12.863166159761468,12.863166159761468,450.3510284316717,FALSE
72,5,0.02171046777807437,pos_1783,pos,1783,1.38,188.06848,[M+Na]+,adduct linked to 1284_[M+H]+,0.333,83.34,Orbi_P_E2_WS03A,188.0685:439510 189.07185:55866 190.07521:0,67.61105:2456 128.07034:2971 153.09108:4160 182.47491:2511,Unknown,2.784214e-7,7.92849e-7,2.080072e-6,7.100668e-7,1.349748e-6,1.433501e-6,1.088359e-4,1.328241e-4,1.349525e-4,1.10744312091053e-6,1.25537497903376e-4,6.41121960442068e-7,1.45030738684886e-5,0.00429526123772688,11.552782324569954,11.552782324569954,364.1226855238788,FALSE
82,4,0.00460525074080365,pos_6993,pos,6993,2.015,399.10568,[2M+K]+,adduct linked to 1623_[M+H]+,0.333,69.51,Orbi_P_E2_WS03B,399.10605:221892 400.1094:43653 401.11276:15470,61.57767:2804 65.92968:2902 67.53218:2723 101.42581:3108 109.75061:2609 112.56351:2835 126.65269:2845 139.52579:2479 160.96758:3062 164.96014:2377 268.02728:2716 357.56628:2545,Unknown,0,0,0,0,0,0,5.452335e-5,5.474199e-5,5.677902e-5,0,5.53481198342827e-5,0,1.24400515166693e-6,0,2.247601463955044,2.247601463955044,264.7920220028105,FALSE
84,3,3.2894648148597527e-4,pos_1723,pos,1723,0.502,185.03262,[M+2Na]2+,adduct linked to 5200_[M+H]+,0.444,238,Orbi_P_E2_WS03A,185.03258:6006587 186.03593:501446 187.03929:679306,114.45166:5832 132.96628:5868,Unknown,1.575694e-5,3.769518e-5,3.175075e-5,3.704648e-5,3.616357e-5,3.717496e-5,0.001487411,0.001521934,0.001554497,3.25979796495327e-5,0.00152128050103784,8.52960913174584e-6,3.35475781046803e-5,0.01078832856209958,2.2052197528196573,2.2052197528196573,176.29323953802594,FALSE
95,5,0.02171046777807437,pos_6816,pos,6816,2.81,389.21771,[M+H]+,adduct linked to 7227_[M+Na]+; adduct linked to 7509_[M+K]+; adduct linked to 7586_[M+2Na-H]+,0.333,22.63,Orbi_P_E2_WS03A,389.21774:284996 390.22109:66537 391.22445:12135,122.32592:2834 173.13228:3056,Unknown,0,0,0,0,0,0,7.057346e-5,7.626691e-5,6.684283e-5,0,7.12277324055322e-5,0,4.74598303470352e-6,0,6.66311122707439,6.66311122707439,559.3527591537676,FALSE
95,5,0.02171046777807437,pos_7227,pos,7227,2.81,411.19974,[M+Na]+,adduct linked to 6816_[M+H]+,0.333,27.75,Orbi_P_E2_WS03A,411.1998:359018 412.20315:0 413.20651:0,161.1752:2584,Unknown,0,5.340351e-7,5.087982e-7,0,0,0,8.890358e-5,8.976034e-5,8.146054e-5,1.73805545955474e-7,8.67081544129178e-5,2.69376636863909e-7,4.56470867820944e-6,9.966886908184646e-4,5.264451433796622,5.264451433796622,485.7493343746272,FALSE
133,4,2.965910898644039e-5,pos_969,pos,969,1.166,151.07565,[M+2H+Na]+,adduct linked to 3855_[2M+Na]+,0.333,13.3,Orbi_P_E2_WS03A,151.07567:296029 152.07902:40893 153.08238:40901,68.62913:1918 82.01453:5098 100.02496:25864 123.96497:3751,Unknown,2.191489e-6,5.399699e-6,4.740411e-6,5.081286e-6,5.067727e-6,5.827898e-6,7.330575e-5,7.689916e-5,7.540527e-5,4.71808508943165e-6,7.52033956814557e-5,1.2910949824876e-6,1.8051893130018e-6,0.03146574769113191,2.4004093121647947,2.4004093121647947,500.7425088026826,FALSE
133,4,2.965910898644039e-5,pos_3855,pos,3855,1.182,275.11047,[2M+Na]+,adduct linked to 969_[M+2H+Na]+; adduct linked to 3739_[2M+NH4]+,0.222,47.63,Orbi_P_E2_WS03C,275.11032:238192 276.11367:25960 277.11703:0,120.7378:2516 226.89285:4290,Unknown,0,0,0,0,0,0,5.698302e-5,6.292094e-5,6.091754e-5,0,6.02738339997207e-5,0,3.02084345969093e-6,0,5.011865446795583,5.011865446795583,401.5477855132911,FALSE
139,3,0,pos_5599,pos,5599,7.3,339.19168,[M+Na]+,adduct linked to 4992_[M+H]+,0.333,13.04,Orbi_P_E2_WS03B,339.19168:191427 340.19503:47237 341.19839:7071,169.80406:2797 256.23087:2983,Unknown,0,1.331577e-6,1.557286e-6,2.196586e-6,2.397841e-6,3.640063e-6,4.584084e-5,4.722616e-5,4.163103e-5,1.85389239959477e-6,4.48993438718996e-5,1.21667012488104e-6,2.9139645397165e-6,0.01834864221365544,6.489993591064954,6.489993591064954,565.1082007672458,FALSE
